ID_CONTA	DT_ACORDO	LIMITE
1302878	2018-11-22	674.000000
1302821	2018-11-22	340.000000
1302785	2018-11-22	1225.000000
1302750	2018-11-22	270.000000
1302642	2018-11-22	438.000000
1302601	2018-11-22	365.000000
1302539	2018-11-22	1966.000000
1302496	2018-11-22	538.000000
1302489	2018-11-22	1501.000000
1302462	2018-11-22	270.000000
1302389	2018-11-22	270.000000
1302367	2018-11-22	337.000000
1302365	2018-11-22	270.000000
1302328	2018-11-22	933.000000
1302256	2018-11-22	337.000000
1302196	2018-11-22	309.000000
1302137	2018-11-22	347.000000
1302109	2018-11-22	270.000000
1302063	2018-11-22	300.000000
1302051	2018-11-22	270.000000
1301998	2018-11-22	526.000000
1301796	2018-11-22	270.000000
1301665	2018-11-22	270.000000
1301519	2018-11-22	431.000000
1301488	2018-11-22	292.000000
1301460	2018-11-22	539.000000
1301347	2018-11-22	270.000000
1301227	2018-11-22	495.000000
1301196	2018-11-22	342.000000
1301130	2018-11-22	438.000000
1301118	2018-11-22	225.000000
1301046	2018-11-22	281.000000
1301014	2018-11-22	270.000000
1300947	2018-11-22	404.000000
1300879	2018-11-22	843.000000
1300848	2018-11-22	225.000000
1300748	2018-11-22	292.000000
1300661	2018-11-22	455.000000
1300646	2018-11-22	539.000000
1300579	2018-11-22	674.000000
1300446	2018-11-22	316.000000
1300205	2018-11-22	1884.000000
1300076	2018-11-22	1506.000000
1299976	2018-11-22	449.000000
1299926	2018-11-22	270.000000
1299911	2018-11-22	337.000000
1299892	2018-11-22	540.000000
1299812	2018-11-22	270.000000
1299736	2018-11-22	270.000000
1299678	2018-11-22	404.000000
1299510	2018-11-22	584.000000
1299508	2018-11-22	2499.000000
1299475	2018-11-22	337.000000
1299369	2018-11-22	870.000000
1299315	2018-11-22	330.000000
1299284	2018-11-22	509.000000
1299157	2018-11-22	270.000000
1299151	2018-11-22	1527.000000
1299084	2018-11-22	1573.000000
1299017	2018-11-22	270.000000
1299008	2018-11-22	1283.000000
1298941	2018-11-22	464.000000
1298933	2018-11-22	347.000000
1298923	2018-11-22	270.000000
1298914	2018-11-22	594.000000
1298861	2018-11-22	1165.000000
1298842	2018-11-22	337.000000
1298801	2018-11-22	506.000000
1298793	2018-11-22	674.000000
1298789	2018-11-22	270.000000
1298770	2018-11-22	396.000000
1298695	2018-11-22	270.000000
1298606	2018-11-22	1096.000000
1298472	2018-11-22	371.000000
1298372	2018-11-22	773.000000
1298255	2018-11-22	351.000000
1298190	2018-11-22	327.000000
1298102	2018-11-22	679.000000
1298006	2018-11-22	360.000000
1297970	2018-11-22	337.000000
1297968	2018-11-22	270.000000
1297713	2018-11-22	440.000000
1297570	2018-11-22	316.000000
1297555	2018-11-22	438.000000
1297338	2018-11-22	455.000000
1297170	2018-11-22	1112.000000
1296896	2018-11-22	537.000000
1296806	2018-11-22	309.000000
1296733	2018-11-22	449.000000
1296689	2018-11-22	349.000000
1296670	2018-11-22	482.000000
1296617	2018-11-22	1124.000000
1296587	2018-11-22	1160.000000
1296583	2018-11-22	1659.000000
1296530	2018-11-22	603.000000
1296498	2018-11-22	337.000000
1296011	2018-11-22	337.000000
1295784	2018-11-22	449.000000
1295778	2018-11-22	308.000000
1295657	2018-11-22	270.000000
1295619	2018-11-22	674.000000
1295129	2018-11-22	506.000000
1295072	2018-11-22	337.000000
1294946	2018-11-22	337.000000
1294863	2018-11-22	270.000000
1294612	2018-11-22	337.000000
1294459	2018-11-22	270.000000
1294222	2018-11-22	169.000000
1294094	2018-11-22	325.000000
1293796	2018-11-22	270.000000
1293726	2018-11-22	674.000000
1293562	2018-11-22	270.000000
577200	2018-11-22	6062.000000
576491	2018-11-22	910.000000
575173	2018-11-22	3063.000000
574644	2018-11-22	1052.000000
574612	2018-11-22	1216.000000
574467	2018-11-22	1431.000000
573535	2018-11-22	1437.000000
573009	2018-11-22	7560.000000
572466	2018-11-22	526.000000
572301	2018-11-22	1271.000000
572295	2018-11-22	1560.000000
571483	2018-11-22	1354.000000
571420	2018-11-22	894.000000
570319	2018-11-22	2135.000000
570296	2018-11-22	8146.000000
569493	2018-11-22	2183.000000
569259	2018-11-22	2176.000000
568923	2018-11-22	270.000000
568382	2018-11-22	1178.000000
567005	2018-11-22	1222.000000
566417	2018-11-22	1052.000000
564547	2018-11-22	910.000000
560584	2018-11-22	3084.000000
560082	2018-11-22	1015.000000
559399	2018-11-22	1308.000000
559145	2018-11-22	975.000000
559138	2018-11-22	2103.000000
558296	2018-11-22	2461.000000
556657	2018-11-22	1782.000000
556406	2018-11-22	1882.000000
554951	2018-11-22	881.000000
554028	2018-11-22	748.000000
553738	2018-11-22	7984.000000
553515	2018-11-22	1158.000000
553147	2018-11-22	912.000000
553006	2018-11-22	3343.000000
552113	2018-11-22	1425.000000
551887	2018-11-22	2883.000000
550958	2018-11-22	1133.000000
550836	2018-11-22	7303.000000
550094	2018-11-22	438.000000
549462	2018-11-22	1716.000000
549452	2018-11-22	1040.000000
548483	2018-11-22	1915.000000
547948	2018-11-22	660.000000
547882	2018-11-22	1365.000000
547876	2018-11-22	2113.000000
545662	2018-11-22	2045.000000
545326	2018-11-22	1544.000000
545277	2018-11-22	1519.000000
544131	2018-11-22	1544.000000
543973	2018-11-22	647.000000
543723	2018-11-22	1528.000000
543022	2018-11-22	1463.000000
542386	2018-11-22	1290.000000
542051	2018-11-22	782.000000
541220	2018-11-22	270.000000
536871	2018-11-22	4070.000000
536703	2018-11-22	1563.000000
536689	2018-11-22	3093.000000
535990	2018-11-22	424.000000
535653	2018-11-22	1545.000000
534997	2018-11-22	3308.000000
534939	2018-11-22	1387.000000
533824	2018-11-22	1234.000000
533208	2018-11-22	1304.000000
532765	2018-11-22	2022.000000
531551	2018-11-22	716.000000
531370	2018-11-22	1385.000000
531313	2018-11-22	1292.000000
530091	2018-11-22	796.000000
530046	2018-11-22	1719.000000
529849	2018-11-22	1451.000000
529308	2018-11-22	849.000000
528755	2018-11-22	1066.000000
528381	2018-11-22	1227.000000
527840	2018-11-22	861.000000
527787	2018-11-22	2965.000000
527763	2018-11-22	876.000000
527586	2018-11-22	2608.000000
526715	2018-11-22	3864.000000
525548	2018-11-22	1930.000000
525396	2018-11-22	2722.000000
525130	2018-11-22	2892.000000
524551	2018-11-22	534.000000
522539	2018-11-22	1694.000000
522122	2018-11-22	5007.000000
521322	2018-11-22	2396.000000
520876	2018-11-22	3194.000000
519195	2018-11-22	1930.000000
517658	2018-11-22	1384.000000
517512	2018-11-22	1270.000000
515573	2018-11-22	3447.000000
515422	2018-11-22	746.000000
514908	2018-11-22	3656.000000
514701	2018-11-22	2608.000000
514588	2018-11-22	615.000000
514383	2018-11-22	1315.000000
513431	2018-11-22	2615.000000
512769	2018-11-22	270.000000
512678	2018-11-22	1210.000000
511912	2018-11-22	2438.000000
511858	2018-11-22	1737.000000
510957	2018-11-22	4788.000000
510361	2018-11-22	215.000000
509989	2018-11-22	2011.000000
509434	2018-11-22	689.000000
509202	2018-11-22	3400.000000
508334	2018-11-22	1047.000000
506555	2018-11-22	342.000000
505176	2018-11-22	1229.000000
504758	2018-11-22	1416.000000
503553	2018-11-22	2510.000000
501615	2018-11-22	1285.000000
500279	2018-11-22	2257.000000
500170	2018-11-22	566.000000
499608	2018-11-22	1344.000000
498958	2018-11-22	1040.000000
497942	2018-11-22	1308.000000
497854	2018-11-22	2949.000000
497440	2018-11-22	1504.000000
496597	2018-11-22	715.000000
496017	2018-11-22	578.000000
495460	2018-11-22	270.000000
495013	2018-11-22	1125.000000
493689	2018-11-22	2020.000000
491848	2018-11-22	882.000000
491721	2018-11-22	1978.000000
489630	2018-11-22	496.000000
488712	2018-11-22	1230.000000
488210	2018-11-22	921.000000
487928	2018-11-22	1596.000000
485835	2018-11-22	1292.000000
485436	2018-11-22	1378.000000
484301	2018-11-22	270.000000
483336	2018-11-22	1075.000000
481541	2018-11-22	1128.000000
480540	2018-11-22	364.000000
479560	2018-11-22	1310.000000
478779	2018-11-22	2652.000000
476581	2018-11-22	3462.000000
475825	2018-11-22	3944.000000
475509	2018-11-22	1073.000000
475343	2018-11-22	394.000000
473723	2018-11-22	565.000000
473536	2018-11-22	2621.000000
472376	2018-11-22	580.000000
469878	2018-11-22	393.000000
469479	2018-11-22	270.000000
467153	2018-11-22	457.000000
466577	2018-11-22	2673.000000
465432	2018-11-22	1800.000000
464786	2018-11-22	501.000000
464446	2018-11-22	576.000000
461650	2018-11-22	883.000000
460652	2018-11-22	3269.000000
459779	2018-11-22	135.000000
459380	2018-11-22	1365.000000
456522	2018-11-22	270.000000
456038	2018-11-22	1254.000000
453290	2018-11-22	4355.000000
453230	2018-11-22	3552.000000
452434	2018-11-22	916.000000
450836	2018-11-22	3345.000000
449221	2018-11-22	1042.000000
448436	2018-11-22	270.000000
448269	2018-11-22	1685.000000
447233	2018-11-22	971.000000
446679	2018-11-22	1955.000000
445846	2018-11-22	2049.000000
445297	2018-11-22	1972.000000
443798	2018-11-22	3764.000000
443620	2018-11-22	2183.000000
441934	2018-11-22	1240.000000
441902	2018-11-22	506.000000
441637	2018-11-22	270.000000
441454	2018-11-22	1669.000000
441434	2018-11-22	1022.000000
440562	2018-11-22	2704.000000
440148	2018-11-22	878.000000
439195	2018-11-22	655.000000
438680	2018-11-22	2867.000000
437858	2018-11-22	822.000000
437443	2018-11-22	1694.000000
435399	2018-11-22	491.000000
434209	2018-11-22	1096.000000
433881	2018-11-22	391.000000
433675	2018-11-22	2066.000000
433410	2018-11-22	593.000000
432473	2018-11-22	1580.000000
429461	2018-11-22	3360.000000
427473	2018-11-22	1289.000000
426386	2018-11-22	708.000000
425728	2018-11-22	1061.000000
425160	2018-11-22	2410.000000
423155	2018-11-22	793.000000
421482	2018-11-22	3569.000000
421223	2018-11-22	1960.000000
421125	2018-11-22	1060.000000
421015	2018-11-22	4455.000000
420625	2018-11-22	2381.000000
420296	2018-11-22	699.000000
420042	2018-11-22	2575.000000
419954	2018-11-22	948.000000
419905	2018-11-22	1694.000000
418420	2018-11-22	2478.000000
418317	2018-11-22	847.000000
417702	2018-11-22	1499.000000
417650	2018-11-22	2326.000000
417320	2018-11-22	1434.000000
417172	2018-11-22	2001.000000
416759	2018-11-22	1300.000000
415844	2018-11-22	467.000000
414857	2018-11-22	2644.000000
413921	2018-11-22	2352.000000
413623	2018-11-22	2265.000000
413037	2018-11-22	5618.000000
412537	2018-11-22	573.000000
412009	2018-11-22	2027.000000
411934	2018-11-22	1444.000000
410677	2018-11-22	847.000000
409737	2018-11-22	2603.000000
409645	2018-11-22	1310.000000
409412	2018-11-22	720.000000
406753	2018-11-22	1224.000000
405280	2018-11-22	1245.000000
405101	2018-11-22	1754.000000
1297442	2018-11-22	270.000000
1297417	2018-11-22	421.000000
1297374	2018-11-22	1348.000000
1297115	2018-11-22	270.000000
1297105	2018-11-22	169.000000
1297099	2018-11-22	674.000000
1297049	2018-11-22	404.000000
1296974	2018-11-22	1210.000000
1296804	2018-11-22	351.000000
1296797	2018-11-22	2247.000000
1296681	2018-11-22	530.000000
1296570	2018-11-22	779.000000
1296481	2018-11-22	270.000000
1296454	2018-11-22	607.000000
1296261	2018-11-22	495.000000
1296163	2018-11-22	539.000000
1296131	2018-11-22	954.000000
1296113	2018-11-22	526.000000
1296052	2018-11-22	337.000000
1295927	2018-11-22	225.000000
1295829	2018-11-22	270.000000
1295768	2018-11-22	975.000000
1295702	2018-11-22	562.000000
1295684	2018-11-22	275.000000
1295661	2018-11-22	270.000000
1295638	2018-11-22	476.000000
1295609	2018-11-22	685.000000
1295245	2018-11-22	842.000000
1295209	2018-11-22	641.000000
1295159	2018-11-22	344.000000
1295100	2018-11-22	787.000000
1294918	2018-11-22	1222.000000
1294891	2018-11-22	648.000000
1294866	2018-11-22	1053.000000
1294615	2018-11-22	1124.000000
1294382	2018-11-22	169.000000
1294264	2018-11-22	1071.000000
1294175	2018-11-22	625.000000
1294050	2018-11-22	309.000000
1293880	2018-11-22	2247.000000
1293501	2018-11-22	270.000000
1292973	2018-11-22	674.000000
1292856	2018-11-22	270.000000
1291765	2018-11-22	270.000000
1291414	2018-11-22	1711.000000
1291304	2018-11-22	270.000000
1291005	2018-11-22	270.000000
1290486	2018-11-22	270.000000
1290084	2018-11-22	270.000000
1289640	2018-11-22	410.000000
1288548	2018-11-22	1053.000000
1288416	2018-11-22	467.000000
1288301	2018-11-22	562.000000
1288192	2018-11-22	270.000000
1287998	2018-11-22	819.000000
1287929	2018-11-22	270.000000
1287530	2018-11-22	225.000000
1287248	2018-11-22	1056.000000
1287130	2018-11-22	1685.000000
1286801	2018-11-22	461.000000
1286495	2018-11-22	270.000000
1286251	2018-11-22	562.000000
1286113	2018-11-22	337.000000
1285991	2018-11-22	1124.000000
1285934	2018-11-22	337.000000
1285793	2018-11-22	872.000000
1285345	2018-11-22	270.000000
1285339	2018-11-22	742.000000
1285323	2018-11-22	270.000000
1284940	2018-11-22	679.000000
1284741	2018-11-22	434.000000
1284739	2018-11-22	438.000000
1284680	2018-11-22	169.000000
1284273	2018-11-22	1461.000000
1284230	2018-11-22	270.000000
1284069	2018-11-22	674.000000
1283855	2018-11-22	270.000000
1283476	2018-11-22	435.000000
1283446	2018-11-22	607.000000
1283408	2018-11-22	730.000000
1283369	2018-11-22	1362.000000
1283244	2018-11-22	1449.000000
1283231	2018-11-22	927.000000
1282614	2018-11-22	1545.000000
1282580	2018-11-22	573.000000
1282399	2018-11-22	1348.000000
1282374	2018-11-22	493.000000
1282240	2018-11-22	270.000000
1281973	2018-11-22	525.000000
1281847	2018-11-22	270.000000
1281822	2018-11-22	547.000000
1281810	2018-11-22	1685.000000
1281804	2018-11-22	526.000000
1281729	2018-11-22	404.000000
1281668	2018-11-22	1053.000000
1281659	2018-11-22	337.000000
1281615	2018-11-22	749.000000
1281535	2018-11-22	1685.000000
1281502	2018-11-22	270.000000
1281453	2018-11-22	835.000000
1281291	2018-11-22	421.000000
1281093	2018-11-22	928.000000
1281073	2018-11-22	840.000000
1281022	2018-11-22	326.000000
1280993	2018-11-22	651.000000
1280944	2018-11-22	734.000000
1280840	2018-11-22	864.000000
1280835	2018-11-22	910.000000
1280832	2018-11-22	1075.000000
1280717	2018-11-22	1348.000000
1280710	2018-11-22	270.000000
1280695	2018-11-22	270.000000
1280669	2018-11-22	1416.000000
1280611	2018-11-22	313.000000
1280564	2018-11-22	270.000000
1280556	2018-11-22	270.000000
1280550	2018-11-22	510.000000
1280441	2018-11-22	292.000000
1280281	2018-11-22	1075.000000
1280242	2018-11-22	848.000000
1280232	2018-11-22	562.000000
1280155	2018-11-22	787.000000
1280151	2018-11-22	270.000000
1280106	2018-11-22	1011.000000
1280012	2018-11-22	1124.000000
1279891	2018-11-22	674.000000
1279863	2018-11-22	270.000000
1279770	2018-11-22	406.000000
1279688	2018-11-22	1348.000000
1279553	2018-11-22	336.000000
1279545	2018-11-22	704.000000
1279472	2018-11-22	618.000000
1279470	2018-11-22	732.000000
1279458	2018-11-22	607.000000
1279254	2018-11-22	1124.000000
1279191	2018-11-22	743.000000
1279145	2018-11-22	275.000000
1279021	2018-11-22	337.000000
1278760	2018-11-22	337.000000
1278569	2018-11-22	270.000000
1278198	2018-11-22	1011.000000
1278196	2018-11-22	706.000000
1278174	2018-11-22	270.000000
1277884	2018-11-22	292.000000
1277630	2018-11-22	417.000000
1277496	2018-11-22	385.000000
1277490	2018-11-22	270.000000
1277340	2018-11-22	351.000000
1277215	2018-11-22	169.000000
1277168	2018-11-22	270.000000
1276983	2018-11-22	978.000000
1276619	2018-11-22	337.000000
1276560	2018-11-22	843.000000
1276360	2018-11-22	527.000000
1276192	2018-11-22	270.000000
1275947	2018-11-22	360.000000
1275718	2018-11-22	857.000000
1275416	2018-11-22	169.000000
1275254	2018-11-22	337.000000
1275196	2018-11-22	270.000000
1274956	2018-11-22	351.000000
1274936	2018-11-22	337.000000
1274856	2018-11-22	225.000000
1274668	2018-11-22	270.000000
1274407	2018-11-22	391.000000
1273529	2018-11-22	270.000000
1273125	2018-11-22	270.000000
1272300	2018-11-22	337.000000
1272058	2018-11-22	404.000000
1272036	2018-11-22	404.000000
1271893	2018-11-22	1006.000000
1271675	2018-11-22	1792.000000
1271640	2018-11-22	270.000000
1271625	2018-11-22	671.000000
1271339	2018-11-22	1449.000000
1271139	2018-11-22	281.000000
1270993	2018-11-22	461.000000
1270989	2018-11-22	1348.000000
1270921	2018-11-22	270.000000
1270904	2018-11-22	364.000000
1270822	2018-11-22	944.000000
1270540	2018-11-22	337.000000
1270472	2018-11-22	702.000000
1270321	2018-11-22	1128.000000
1270304	2018-11-22	270.000000
1270222	2018-11-22	1124.000000
1270153	2018-11-22	821.000000
1269971	2018-11-22	1081.000000
1269671	2018-11-22	843.000000
1269235	2018-11-22	562.000000
1268561	2018-11-22	270.000000
1268458	2018-11-22	364.000000
1268070	2018-11-22	712.000000
1267378	2018-11-22	404.000000
1267317	2018-11-22	470.000000
1267288	2018-11-22	270.000000
1266313	2018-11-22	270.000000
1266210	2018-11-22	270.000000
1266031	2018-11-22	364.000000
1265955	2018-11-22	349.000000
1265422	2018-11-22	1189.000000
1265329	2018-11-22	881.000000
1265293	2018-11-22	989.000000
1265268	2018-11-22	358.000000
1265261	2018-11-22	815.000000
1265055	2018-11-22	364.000000
1264900	2018-11-22	790.000000
1264861	2018-11-22	438.000000
1264661	2018-11-22	899.000000
1264641	2018-11-22	491.000000
1264577	2018-11-22	297.000000
1264318	2018-11-22	627.000000
1264296	2018-11-22	270.000000
1263907	2018-11-22	526.000000
1263514	2018-11-22	743.000000
1263400	2018-11-22	466.000000
1263353	2018-11-22	989.000000
1263321	2018-11-22	683.000000
1263268	2018-11-22	1128.000000
1263253	2018-11-22	1020.000000
1263146	2018-11-22	425.000000
1263067	2018-11-22	329.000000
1262964	2018-11-22	270.000000
1262913	2018-11-22	270.000000
1262899	2018-11-22	270.000000
1262853	2018-11-22	730.000000
1262653	2018-11-22	364.000000
393253	2018-11-22	651.000000
392779	2018-11-22	1299.000000
389488	2018-11-22	803.000000
389366	2018-11-22	2972.000000
384198	2018-11-22	1408.000000
383764	2018-11-22	3096.000000
382773	2018-11-22	4672.000000
381934	2018-11-22	907.000000
380411	2018-11-22	1797.000000
379175	2018-11-22	3360.000000
377911	2018-11-22	2892.000000
377201	2018-11-22	783.000000
376793	2018-11-22	285.000000
376167	2018-11-22	963.000000
376031	2018-11-22	1444.000000
375859	2018-11-22	1811.000000
371245	2018-11-22	562.000000
371211	2018-11-22	1044.000000
370725	2018-11-22	876.000000
370324	2018-11-22	1866.000000
369613	2018-11-22	1045.000000
368659	2018-11-22	5618.000000
367753	2018-11-22	1876.000000
366981	2018-11-22	745.000000
365303	2018-11-22	584.000000
364008	2018-11-22	5618.000000
363623	2018-11-22	315.000000
363550	2018-11-22	3716.000000
361459	2018-11-22	1956.000000
361133	2018-11-22	5622.000000
357598	2018-11-22	1246.000000
355667	2018-11-22	1843.000000
355386	2018-11-22	519.000000
353990	2018-11-22	685.000000
351005	2018-11-22	494.000000
349904	2018-11-22	856.000000
349200	2018-11-22	455.000000
346787	2018-11-22	5618.000000
344822	2018-11-22	1053.000000
342450	2018-11-22	2558.000000
338670	2018-11-22	2063.000000
337300	2018-11-22	1315.000000
336692	2018-11-22	270.000000
330158	2018-11-22	5456.000000
330141	2018-11-22	3649.000000
328135	2018-11-22	1060.000000
327782	2018-11-22	378.000000
320593	2018-11-22	2247.000000
318565	2018-11-22	1229.000000
318455	2018-11-22	5618.000000
316587	2018-11-22	2135.000000
314205	2018-11-22	2717.000000
313158	2018-11-22	2191.000000
312505	2018-11-22	1063.000000
309229	2018-11-22	4539.000000
308618	2018-11-22	337.000000
306470	2018-11-22	4017.000000
298696	2018-11-22	5346.000000
298466	2018-11-22	2053.000000
296173	2018-11-22	989.000000
290377	2018-11-22	4157.000000
287143	2018-11-22	8146.000000
286833	2018-11-22	1922.000000
286756	2018-11-22	2427.000000
286388	2018-11-22	1521.000000
285942	2018-11-22	2940.000000
285199	2018-11-22	906.000000
279122	2018-11-22	3804.000000
276753	2018-11-22	5618.000000
269559	2018-11-22	730.000000
268991	2018-11-22	890.000000
241045	2018-11-22	1131.000000
235663	2018-11-22	1274.000000
225408	2018-11-22	549.000000
218328	2018-11-22	1980.000000
211022	2018-11-22	993.000000
205606	2018-11-22	2802.000000
194346	2018-11-22	2525.000000
192959	2018-11-22	2771.000000
187663	2018-11-22	2521.000000
182776	2018-11-22	3304.000000
180672	2018-11-22	2539.000000
175267	2018-11-22	752.000000
167445	2018-11-22	712.000000
164788	2018-11-22	5618.000000
1465865	2018-11-22	270.000000
1464141	2018-11-22	270.000000
1451584	2018-11-22	270.000000
1450519	2018-11-22	225.000000
1448126	2018-11-22	270.000000
1447076	2018-11-22	547.000000
1446789	2018-11-22	493.000000
1446286	2018-11-22	169.000000
1445968	2018-11-22	308.000000
1444001	2018-11-22	360.000000
1443710	2018-11-22	365.000000
1443471	2018-11-22	270.000000
1442010	2018-11-22	506.000000
1441334	2018-11-22	225.000000
1440149	2018-11-22	539.000000
1438502	2018-11-22	436.000000
1438394	2018-11-22	271.000000
1438080	2018-11-22	405.000000
1436493	2018-11-22	270.000000
1432299	2018-11-22	273.000000
1430489	2018-11-22	270.000000
1429946	2018-11-22	270.000000
1429540	2018-11-22	337.000000
1428427	2018-11-22	607.000000
1427362	2018-11-22	910.000000
1426562	2018-11-22	270.000000
1426326	2018-11-22	1342.000000
1425851	2018-11-22	449.000000
1425694	2018-11-22	413.000000
1425508	2018-11-22	539.000000
1425214	2018-11-22	270.000000
1424804	2018-11-22	1011.000000
1423922	2018-11-22	270.000000
1423787	2018-11-22	270.000000
1423286	2018-11-22	422.000000
1423022	2018-11-22	270.000000
1422357	2018-11-22	449.000000
1422330	2018-11-22	270.000000
1421725	2018-11-22	980.000000
1419817	2018-11-22	225.000000
1419059	2018-11-22	225.000000
1418699	2018-11-22	333.000000
1418624	2018-11-22	572.000000
1418405	2018-11-22	270.000000
1418206	2018-11-22	449.000000
1418038	2018-11-22	539.000000
1417895	2018-11-22	270.000000
1417620	2018-11-22	899.000000
1417413	2018-11-22	899.000000
1415524	2018-11-22	225.000000
1414180	2018-11-22	287.000000
1413441	2018-11-22	270.000000
1413091	2018-11-22	270.000000
1413070	2018-11-22	270.000000
1412976	2018-11-22	337.000000
1412751	2018-11-22	270.000000
1412004	2018-11-22	562.000000
1411965	2018-11-22	270.000000
1411205	2018-11-22	225.000000
1410584	2018-11-22	607.000000
1410051	2018-11-22	270.000000
1409209	2018-11-22	472.000000
1408741	2018-11-22	572.000000
1407303	2018-11-22	899.000000
1406103	2018-11-22	1011.000000
1406051	2018-11-22	270.000000
1405314	2018-11-22	449.000000
1405025	2018-11-22	674.000000
1404689	2018-11-22	543.000000
1404078	2018-11-22	691.000000
1403469	2018-11-22	337.000000
1403361	2018-11-22	404.000000
1403159	2018-11-22	1101.000000
1403153	2018-11-22	449.000000
1403101	2018-11-22	270.000000
1402774	2018-11-22	686.000000
1402700	2018-11-22	696.000000
1402431	2018-11-22	910.000000
1401999	2018-11-22	465.000000
1401946	2018-11-22	270.000000
1401538	2018-11-22	634.000000
1401497	2018-11-22	270.000000
1401481	2018-11-22	225.000000
1401162	2018-11-22	270.000000
1401019	2018-11-22	404.000000
1400724	2018-11-22	270.000000
1400587	2018-11-22	420.000000
1400368	2018-11-22	270.000000
1399900	2018-11-22	292.000000
1399785	2018-11-22	674.000000
1399617	2018-11-22	281.000000
1398764	2018-11-22	270.000000
1397285	2018-11-22	520.000000
1397203	2018-11-22	899.000000
1397160	2018-11-22	270.000000
1396873	2018-11-22	427.000000
1396582	2018-11-22	449.000000
1396282	2018-11-22	281.000000
1396209	2018-11-22	921.000000
1395741	2018-11-22	270.000000
1395713	2018-11-22	225.000000
1395541	2018-11-22	1499.000000
1391465	2018-11-22	225.000000
1389903	2018-11-22	270.000000
1388175	2018-11-22	292.000000
1387926	2018-11-22	281.000000
1387768	2018-11-22	270.000000
1387614	2018-11-22	337.000000
1387415	2018-11-22	674.000000
1387400	2018-11-22	270.000000
1387214	2018-11-22	281.000000
1386919	2018-11-22	337.000000
1386876	2018-11-22	270.000000
1386799	2018-11-22	1348.000000
1386744	2018-11-22	337.000000
1386669	2018-11-22	699.000000
1386389	2018-11-22	270.000000
1386347	2018-11-22	1236.000000
1386269	2018-11-22	674.000000
1386171	2018-11-22	270.000000
1386128	2018-11-22	270.000000
1386072	2018-11-22	270.000000
1385979	2018-11-22	438.000000
1385967	2018-11-22	629.000000
1385961	2018-11-22	270.000000
1385811	2018-11-22	270.000000
1385780	2018-11-22	539.000000
1385479	2018-11-22	674.000000
1385433	2018-11-22	484.000000
1385429	2018-11-22	271.000000
1385413	2018-11-22	404.000000
1385212	2018-11-22	270.000000
1385177	2018-11-22	270.000000
1385106	2018-11-22	270.000000
1385027	2018-11-22	440.000000
1384893	2018-11-22	270.000000
1384706	2018-11-22	506.000000
1384579	2018-11-22	270.000000
1384482	2018-11-22	169.000000
1384444	2018-11-22	539.000000
1384236	2018-11-22	270.000000
1384139	2018-11-22	270.000000
1397596	2018-11-22	270.000000
1397175	2018-11-22	169.000000
1397008	2018-11-22	281.000000
1396458	2018-11-22	305.000000
1396205	2018-11-22	270.000000
1396079	2018-11-22	843.000000
1396045	2018-11-22	169.000000
1395620	2018-11-22	417.000000
1395418	2018-11-22	270.000000
1394938	2018-11-22	809.000000
1394854	2018-11-22	539.000000
1394571	2018-11-22	820.000000
1394559	2018-11-22	225.000000
1394052	2018-11-22	594.000000
1393810	2018-11-22	281.000000
1393793	2018-11-22	572.000000
1393733	2018-11-22	539.000000
1393685	2018-11-22	169.000000
1393405	2018-11-22	270.000000
1393248	2018-11-22	528.000000
1393210	2018-11-22	169.000000
1393101	2018-11-22	408.000000
1393036	2018-11-22	270.000000
1392900	2018-11-22	169.000000
1392865	2018-11-22	539.000000
1392825	2018-11-22	270.000000
1392651	2018-11-22	169.000000
1391969	2018-11-22	270.000000
1391860	2018-11-22	730.000000
1391708	2018-11-22	372.000000
1391512	2018-11-22	270.000000
1391461	2018-11-22	449.000000
1391203	2018-11-22	270.000000
1391202	2018-11-22	225.000000
1391125	2018-11-22	539.000000
1390861	2018-11-22	634.000000
1390748	2018-11-22	225.000000
1390582	2018-11-22	270.000000
1390423	2018-11-22	418.000000
1390006	2018-11-22	270.000000
1388808	2018-11-22	309.000000
1388687	2018-11-22	730.000000
1388656	2018-11-22	285.000000
1388545	2018-11-22	270.000000
1388355	2018-11-22	337.000000
1388216	2018-11-22	270.000000
1388203	2018-11-22	270.000000
1387928	2018-11-22	270.000000
1387551	2018-11-22	270.000000
1387492	2018-11-22	270.000000
1387275	2018-11-22	316.000000
1387232	2018-11-22	169.000000
1387102	2018-11-22	270.000000
1386806	2018-11-22	462.000000
1386665	2018-11-22	360.000000
1386274	2018-11-22	421.000000
1386215	2018-11-22	309.000000
1386055	2018-11-22	1180.000000
1385543	2018-11-22	169.000000
1385510	2018-11-22	270.000000
1385143	2018-11-22	270.000000
1384980	2018-11-22	169.000000
1384952	2018-11-22	937.000000
1384937	2018-11-22	337.000000
1384916	2018-11-22	364.000000
1384552	2018-11-22	719.000000
1384466	2018-11-22	424.000000
1384335	2018-11-22	270.000000
1384175	2018-11-22	169.000000
1384080	2018-11-22	270.000000
1383944	2018-11-22	309.000000
1383724	2018-11-22	270.000000
1383430	2018-11-22	462.000000
1383379	2018-11-22	343.000000
1383073	2018-11-22	270.000000
1383029	2018-11-22	554.000000
1382914	2018-11-22	270.000000
1382829	2018-11-22	928.000000
1382772	2018-11-22	508.000000
1382711	2018-11-22	270.000000
1382481	2018-11-22	270.000000
1382464	2018-11-22	225.000000
